MMSI,일시,위도,경도,SOG,COG,Heading,거리
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:01:16,35.47585,129.40249,0.0,151.6,511,53.31577741753388
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:01:16,34.8854883333333,128.700176666667,0.0,360.0,511,39.79619688202329
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:01:16,35.47585,129.40249,0.0,151.6,511,53.316250832041014
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:01:16,34.8854883333333,128.700176666667,0.0,360.0,511,39.797831655772406
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:01:17,35.524945,129.444115,0.0,12.6,113,59.937998722072784
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:01:17,35.0995333333333,129.0612,0.0,157.0,511,1.7262464810821798
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:01:17,35.524945,129.444115,0.0,12.6,113,59.92863885744674
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:01:17,35.0995333333333,129.0612,0.0,157.0,511,1.7225063314642324
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:01:18,34.6612216666667,129.068808333333,0.1,338.2,124,46.899899116760054
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:01:18,35.057665,128.998061666667,0.0,360.0,511,6.619556336223957
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:01:18,34.6612216666667,129.068808333333,0.1,338.2,124,46.9115059561244
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:01:18,35.057665,128.998061666667,0.0,360.0,511,6.628102733052189
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:01:19,35.08037,129.003835,0.0,332.0,355,5.429959276713301
2Vxjjs+B8qh+zr5iU5a2YA==,2020-03-10 00:01:19,35.07751,128.80857,0.0,305.3,269,23.234171361582305
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:01:21,35.13176,129.580683333333,1.2,179.9,162,47.47391918842402
tqw8sxkjzl4hK3OXFXSwZg==,2020-03-10 00:01:21,34.566675,128.963025,1.0,167.8,308,58.12088701772119
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:01:23,35.0828783333333,128.993095,0.0,247.3,511,6.39683043772514
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:01:23,35.0788366666667,128.99339,0.0,250.1,511,6.3948948398073115
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:01:23,35.1031083333333,129.059711666667,0.0,199.2,511,2.139604061175717
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:01:23,35.0980383333333,129.064856666667,0.0,118.0,511,1.5601175097199371
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:01:25,35.4758516666667,129.40249,0.0,151.6,511,53.3168509059782
ccB7uyu1pF4tflfXOFWjoQ==,2020-03-10 00:01:25,35.0487083333333,129.064076666667,0.1,312.3,21,3.915912445312905
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:01:26,35.0995333333333,129.0612,0.0,155.0,511,1.7350172677718583
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:01:27,34.6612216666667,129.068805,0.1,311.2,124,46.9073064601356
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:01:27,34.6612216666667,129.068805,0.1,311.2,124,46.909241256934266
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:01:28,34.9892833333333,129.5722,13.6,234.0,234,47.61666705892296
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:01:28,35.0576683333333,128.998063333333,0.0,360.0,511,6.619283189106021
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:01:28,35.0803666666667,129.003833333333,0.0,349.7,355,5.429742565098396
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:01:31,35.1317066666667,129.580681666667,1.1,180.9,162,47.473489066328135
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:01:31,35.112115,129.457865,5.6,220.9,222,36.11988798904637
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 00:01:31,35.02575,129.0822,0.0,242.0,351,6.693263606942744
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:01:31,35.0976833333333,129.0657,0.0,61.9,0,1.532521342201313
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:01:31,35.0827833333333,128.993183333333,0.0,128.9,186,6.3866826939856205
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:01:33,35.0829616666667,128.993033333333,0.0,348.7,186,6.403099054660067
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:01:33,35.0828866666667,128.9931,0.0,218.6,511,6.397178276523356
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:01:33,35.0788366666667,128.99339,0.0,250.1,511,6.395389140423129
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:01:33,35.1031033333333,129.059715,0.0,181.7,511,2.1437171131661827
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:01:36,35.47586,129.40249,0.0,151.6,511,53.31758662769392
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:01:37,35.5249366666667,129.444106666667,0.0,12.6,113,59.93941533992763
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:01:38,34.6612233333333,129.068801666667,0.0,317.0,124,46.9069167405101
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:01:38,34.6612233333333,129.068801666667,0.0,317.0,124,46.90702746481501
PDVEsQr2HNmI7A0Fa9S58w==,2020-03-10 00:01:41,35.0712333333333,128.830516666667,0.0,212.6,78,21.274858983549
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:01:41,35.0976833333333,129.0657,0.0,61.9,0,1.5368470379033927
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:01:41,35.0906933333333,129.472281666667,0.9,20.7,145,37.30532785695212
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:01:41,35.0827833333333,128.993183333333,0.0,128.9,186,6.393257561667277
tqw8sxkjzl4hK3OXFXSwZg==,2020-03-10 00:01:42,34.5665616666667,128.963053333333,1.0,168.7,308,58.14184381182367
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:01:44,35.0829616666667,128.993033333333,0.0,348.7,186,6.4050519809408755
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:01:44,35.0829016666667,128.993093333333,0.0,280.4,511,6.399705206753549
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 00:01:44,35.0574333333333,129.177033333333,7.9,232.9,234,10.78754414132399
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:01:44,35.0788366666667,128.99339,0.0,250.1,511,6.397241877856109
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:01:44,35.0978483333333,129.065368333333,102.3,360.0,511,1.5498526855868486
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 00:01:44,35.099775,129.061103333333,0.0,24.9,511,1.7625646380547033
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:01:45,35.4758616666667,129.40249,0.0,151.6,511,53.314057832744425
7p/lF50CFcWUPEpFZhJ7SQ==,2020-03-10 00:01:45,35.0662566666667,129.008995,0.0,360.0,328,5.325287484399368
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:01:45,35.09955,129.0612,0.0,150.0,511,1.731393974227883
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:01:48,35.5249366666667,129.444106666667,0.0,12.6,113,59.94093516180345
p9dsDu4jUGfeRuHfYUq4rg==,2020-03-10 00:01:48,35.1035133333333,129.085505,0.0,141.2,263,2.9670688844745534
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:01:48,34.6612216666667,129.068798333333,0.1,309.3,124,46.90745814664283
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:01:48,35.05767,128.99806,0.0,360.0,511,6.623743892650382
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:01:48,35.5249366666667,129.444106666667,0.0,12.6,113,59.95204911123307
p9dsDu4jUGfeRuHfYUq4rg==,2020-03-10 00:01:48,35.1035133333333,129.085505,0.0,141.2,263,2.977813306467455
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:01:48,34.6612216666667,129.068798333333,0.1,309.3,124,46.89734229233625
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:01:48,35.05767,128.99806,0.0,360.0,511,6.6148969393686174
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:01:49,34.9885,129.5709,13.6,234.0,234,47.52257144445316
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 00:01:49,35.080395,129.004003333333,0.4,0.0,511,5.412132907539705
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:01:49,35.08034,129.003838333333,0.0,334.5,355,5.427590497410954
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 00:01:51,35.0257666666667,129.0822,0.0,242.0,351,6.693487686184472
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:01:51,35.0976666666667,129.065683333333,0.0,61.9,0,1.527343497713585
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:01:52,35.13159,129.580681666667,1.2,180.3,162,47.471028682313786
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:01:52,35.0827833333333,128.993183333333,0.0,128.9,186,6.387621988965785
jOqPaAXg8RR5WQR+8KNNiA==,2020-03-10 00:01:52,35.4301783333333,129.440091666667,0.2,200.1,108,51.48838294438469
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:01:54,35.0829633333333,128.993035,0.0,348.7,186,6.403320444818835
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:01:54,35.0978483333333,129.065373333333,102.3,360.0,511,1.5447988690043226
EXguJqd4llBHhHBUNeWCOQ==,2020-03-10 00:01:54,35.0803233333333,128.993313333333,0.0,226.6,64,6.3902177760520456
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:01:54,35.0829633333333,128.993035,0.0,348.7,186,6.406710677624064
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:01:54,35.0978483333333,129.065373333333,102.3,360.0,511,1.5502338160172402
EXguJqd4llBHhHBUNeWCOQ==,2020-03-10 00:01:54,35.0803233333333,128.993313333333,0.0,226.6,64,6.393330118003774
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:01:55,35.47586,129.40249,0.0,151.6,511,53.31772365290389
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 00:01:55,35.0572,129.176633333333,7.9,234.1,235,10.766837693110809
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:01:56,34.6612216666667,129.068795,0.1,316.9,124,46.91036699303649
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:01:56,35.09955,129.0612,0.0,153.0,511,1.7301338554103274
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:01:57,35.5249366666667,129.444105,0.0,12.6,113,59.94066360569738
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:01:58,35.0576716666667,128.99805,0.0,360.0,511,6.624671990979495
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:01:58,35.0576716666667,128.99805,0.0,360.0,511,6.624574163504536
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:01:58,35.0576716666667,128.99805,0.0,360.0,511,6.6284959804645744
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:02:00,34.9881333333333,129.570266666667,13.6,234.0,234,47.47404402819143
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:02:00,35.1114316666667,129.457215,5.7,221.0,221,36.05152281033535
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:02:00,35.0907733333333,129.472321666667,0.9,20.1,145,37.312897308411685
2Vxjjs+B8qh+zr5iU5a2YA==,2020-03-10 00:02:00,35.0775233333333,128.808558333333,0.0,305.3,269,23.236920936417487
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 00:02:01,35.0803633333333,129.004025,0.2,0.0,511,5.41682865984401
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 00:02:01,35.0803633333333,129.004025,0.2,0.0,511,5.414652183705711
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:02:03,35.0828816666667,128.993091666667,0.0,238.6,511,6.400607362103547
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:02:03,35.0788366666667,128.99339,0.0,250.1,511,6.39831005560236
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:02:03,35.1031016666667,129.059713333333,0.0,270.0,511,2.1401072217154136
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:02:03,35.0980366666667,129.064858333333,0.0,145.0,511,1.5603544876256707
rjFyyVyimurB7BM2WdKWWQ==,2020-03-10 00:02:06,35.05775,129.008783333333,0.2,252.8,511,5.761197092143739
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:02:06,35.09955,129.0612,0.0,153.0,511,1.7303033185455095
rjFyyVyimurB7BM2WdKWWQ==,2020-03-10 00:02:06,35.05775,129.008783333333,0.2,252.8,511,5.762844791243856
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:02:06,35.09955,129.0612,0.0,153.0,511,1.7295327237970022
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:02:07,35.5249433333333,129.444111666667,0.0,12.6,113,59.94129052155704
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:02:07,34.661225,129.068786666667,0.1,287.4,125,46.90650399276895
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:02:08,34.9878,129.5697,13.6,233.0,234,47.425866442955225
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:02:08,34.9878,129.5697,13.6,233.0,234,47.43055873234351
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:02:09,35.0576766666667,128.998056666667,0.0,360.0,511,6.619386309108612
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:02:09,35.080355,129.003841666667,0.0,333.3,355,5.427657785139061
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:02:10,35.111265,129.457048333333,5.6,221.0,221,36.03305836404152
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:02:10,35.090815,129.472341666667,0.9,20.7,145,37.312307978870116
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 00:02:10,35.0803716666667,129.004028333333,0.4,354.1,511,5.416348707019531
+cTgufKVPefXDUPeZfXQIA==,2020-03-10 00:02:10,35.0581166666667,128.9979,0.0,285.5,81,6.6148179613791775
0bkbOv4wkrmIPnhehC3hYw==,2020-03-10 00:02:10,35.0998133333333,129.06128,0.0,173.8,34,1.7685991235286491
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 00:02:11,35.0257666666667,129.0822,0.0,242.0,352,6.685057087920193
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:02:11,35.0976666666667,129.0657,0.0,61.9,0,1.535574793482618
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:02:16,35.4758516666667,129.402488333333,0.0,151.6,511,53.3277550371441
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:02:17,35.524945,129.444115,0.0,12.6,113,59.93119048727151
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:02:17,35.09955,129.0612,0.0,151.0,511,1.7206625543241356
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:02:17,34.8854783333333,128.700183333333,0.0,360.0,511,39.8066404327384
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:02:17,35.524945,129.444115,0.0,12.6,113,59.937718324764546
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:02:17,35.09955,129.0612,0.0,151.0,511,1.7298342114688139
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:02:17,34.8854783333333,128.700183333333,0.0,360.0,511,39.802906138950235
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:02:17,35.524945,129.444115,0.0,12.6,113,59.93976827954738
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:02:17,35.09955,129.0612,0.0,151.0,511,1.7345441604211782
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:02:17,34.8854783333333,128.700183333333,0.0,360.0,511,39.80273845123563
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:02:18,34.6612283333333,129.068778333333,0.1,289.7,125,46.89875667025384
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:02:18,35.0576666666667,128.998061666667,0.0,360.0,511,6.619584956346901
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:02:18,34.6612283333333,129.068778333333,0.1,289.7,125,46.90446690681609
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:02:18,35.0576666666667,128.998061666667,0.0,360.0,511,6.623883743910307
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:02:19,34.98735,129.568966666667,13.6,233.0,234,47.372909743918775
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:02:19,35.0803583333333,129.003845,0.0,345.0,355,5.43544183930324
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 00:02:22,35.0257833333333,129.0822,0.0,242.0,352,6.693233973622755
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:02:22,35.0976666666667,129.0657,0.0,61.9,0,1.5253092530172716
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:02:22,35.0828,128.993183333333,0.0,128.9,186,6.390999522469512
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:02:23,35.0828683333333,128.993101666667,0.0,232.6,511,6.415590393391881
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 00:02:23,35.0566333333333,129.17555,8.0,238.0,233,10.675353592097832
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:02:23,35.0788383333333,128.99339,0.0,250.1,511,6.415761775999271
ZOizdX1ZYiWEO/h/Q5bbPw==,2020-03-10 00:02:23,35.0728366666667,128.8323,0.0,360.0,359,21.11738550050187
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:02:23,35.098035,129.06486,0.0,134.0,511,1.5350591809344682
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:02:23,35.0828683333333,128.993101666667,0.0,232.6,511,6.400029736496335
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 00:02:23,35.0566333333333,129.17555,8.0,238.0,233,10.682972272737853
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:02:23,35.0788383333333,128.99339,0.0,250.1,511,6.3985960891425115
ZOizdX1ZYiWEO/h/Q5bbPw==,2020-03-10 00:02:23,35.0728366666667,128.8323,0.0,360.0,359,21.100974443941347
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:02:23,35.098035,129.06486,0.0,134.0,511,1.5601562284399075
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:02:27,34.66123,129.068771666667,0.1,266.0,125,46.92479689782018
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:02:27,34.66123,129.068771666667,0.1,266.0,125,46.906715330503104
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:02:28,34.98705,129.568466666667,13.6,233.0,234,47.339582230162534
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:02:28,35.057675,128.998053333333,0.0,360.0,511,6.623940024607364
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:02:28,35.08035,129.003831666667,0.0,334.4,355,5.432659159932693
uu30XIvAe9g4uvSQozBJNQ==,2020-03-10 00:02:29,34.9353333333333,129.105233333333,0.4,186.0,144,16.93455017326065
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:02:30,35.0908866666667,129.472375,0.9,21.5,144,37.31679021061339
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 00:02:30,35.080425,129.004041666667,0.2,0.0,511,5.413566126660232
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:02:31,35.131395,129.580681666667,1.1,179.2,162,47.465504855547124
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:02:31,35.110765,129.456581666667,5.6,218.9,220,35.98647479281369
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 00:02:31,35.0257666666667,129.082183333333,0.0,242.0,352,6.682066875017659
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:02:31,35.0976666666667,129.0657,0.0,61.9,0,1.537798408369306
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:02:31,35.0828,128.993183333333,0.0,128.9,186,6.391647973603465
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:02:31,35.131395,129.580681666667,1.1,179.2,162,47.46747695076564
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:02:31,35.110765,129.456581666667,5.6,218.9,220,35.9887225499097
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 00:02:31,35.0257666666667,129.082183333333,0.0,242.0,352,6.691783630395373
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:02:31,35.0976666666667,129.0657,0.0,61.9,0,1.5290973241035493
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:02:31,35.0828,128.993183333333,0.0,128.9,186,6.388797069654694
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:02:32,35.082965,128.993035,0.0,348.7,186,6.400882130456752
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:02:38,34.66123,129.068761666667,0.1,259.7,125,46.90463046201034
6Zl6MGUTmzouiSLYtg1BKA==,2020-03-10 00:02:38,35.079955,128.99355,0.0,177.8,65,6.371686834150858
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:02:38,35.080345,129.003828333333,0.0,351.0,355,5.43365138409862
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:02:38,34.66123,129.068761666667,0.1,259.7,125,46.90441777578987
6Zl6MGUTmzouiSLYtg1BKA==,2020-03-10 00:02:38,35.079955,128.99355,0.0,177.8,65,6.3742513534329825
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:02:38,35.080345,129.003828333333,0.0,351.0,355,5.436214319443919
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:02:38,34.66123,129.068761666667,0.1,259.7,125,46.90758874635342
6Zl6MGUTmzouiSLYtg1BKA==,2020-03-10 00:02:38,35.079955,128.99355,0.0,177.8,65,6.371895108898326
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:02:38,35.080345,129.003828333333,0.0,351.0,355,5.43387238647444
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:02:39,34.9866333333333,129.567783333333,13.6,233.0,234,47.28603962724971
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:02:39,35.057675,128.998058333333,0.0,360.0,511,6.6278114321226695
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 00:02:41,35.0257666666667,129.082183333333,0.0,242.0,352,6.684149553571079
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:02:41,35.0976666666667,129.0657,0.0,61.9,0,1.535852164915303
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:02:41,35.0909283333333,129.472385,0.9,18.3,146,37.317213393322255
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:02:41,35.0828,128.993183333333,0.0,128.9,186,6.3912323573045455
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 00:02:41,35.0257666666667,129.082183333333,0.0,242.0,352,6.685774954175718
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:02:41,35.0976666666667,129.0657,0.0,61.9,0,1.5344994111915016
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:02:41,35.0909283333333,129.472385,0.9,18.3,146,37.31793954807589
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:02:41,35.0828,128.993183333333,0.0,128.9,186,6.3905022491154435
tqw8sxkjzl4hK3OXFXSwZg==,2020-03-10 00:02:42,34.56626,128.963125,1.0,168.4,308,58.16495446356797
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:02:43,35.1031133333333,129.059718333333,0.0,305.2,511,2.1357430238266213
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:02:43,35.0980333333333,129.06486,0.0,296.0,511,1.555434124649829
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:02:44,35.082965,128.993035,0.0,348.7,186,6.412127629781793
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:02:44,35.0828816666667,128.993098333333,0.0,251.4,511,6.406533881762207
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 00:02:44,35.0562,129.174766666667,8.0,235.1,233,10.622427010201578
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:02:44,35.0788383333333,128.99339,0.0,250.1,511,6.404802619990428
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:02:44,35.09784,129.065373333333,102.3,360.0,511,1.5429785196559915
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 00:02:44,35.0998016666667,129.06117,0.0,183.6,511,1.7604786021535892
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:02:45,35.4758483333333,129.40249,0.0,151.6,511,53.3186464163832
7p/lF50CFcWUPEpFZhJ7SQ==,2020-03-10 00:02:45,35.0662566666667,129.008993333333,0.0,360.0,328,5.329217432287828
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:02:45,35.09955,129.0612,0.0,150.0,511,1.746225108531342
8H9Mly6mV4OmEy52gb7jLQ==,2020-03-10 00:02:45,35.0801266666667,128.993476666667,0.0,345.5,65,6.384820454154648
SXkia/pWkBYAv4yR8x2NTg==,2020-03-10 00:02:47,35.06281,129.008606666667,0.0,187.9,85,5.5107295671988945
SXkia/pWkBYAv4yR8x2NTg==,2020-03-10 00:02:47,35.06281,129.008606666667,0.0,187.9,85,5.507985222343907
SXkia/pWkBYAv4yR8x2NTg==,2020-03-10 00:02:47,35.06281,129.008606666667,0.0,187.9,85,5.510149047723601
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:02:48,35.524935,129.444111666667,0.0,12.6,113,59.941268435270814
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:02:48,34.6612283333333,129.068755,0.1,262.4,126,46.90499040911864
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:02:48,35.057675,128.998056666667,0.0,360.0,511,6.624811689041947
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:02:48,35.524935,129.444111666667,0.0,12.6,113,59.94793279402969
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:02:48,34.6612283333333,129.068755,0.1,262.4,126,46.8962922712533
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:02:48,35.057675,128.998056666667,0.0,360.0,511,6.621669271305298
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:02:50,35.110415,129.456231666667,5.7,218.9,220,35.95204734461838
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:02:50,35.090965,129.4724,1.0,16.3,146,37.31904536562401
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:02:50,35.110415,129.456231666667,5.7,218.9,220,35.946755970532
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:02:50,35.090965,129.4724,1.0,16.3,146,37.313951123767836
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:02:52,35.0828166666667,128.993183333333,0.0,128.9,186,6.3888745864260175
